GENE_CHROMOSOME	GENE_START	GENE_END	GENE_NAME
1	89821014	89936611	LRRC8D
1	89995110	90035533	ZNF326
1	90711539	90717302	BARHL2
1	90915298	91022272	ZNF644
1	91260766	91404856	HFM1
1	91500851	91525764	CDC7
1	91680343	91906335	TGFBR3
1	91949371	92014426	BRDT
1	92029985	92063538	EPHX4
1	92074533	92075441	SETSIP
1	92080305	92184725	BTBD8
1	92217915	92245813	C1orf146
1	92246402	92298987	GLMN
1	92299059	92402056	RPAP2
1	92473043	92486925	GFI1
1	92508696	92792404	EVI5
1	92832013	92841924	RPL5
1	92832737	92961522	DIPK1A
1	93079235	93139079	MTF2
1	93149742	93180516	TMED5
1	93179919	93278730	CCDC18
1	93345907	93369493	DR1
1	93448131	93554661	FNBP1L
1	93561741	93847150	BCAR3
1	93866284	93879918	DNTTIP2
1	93885199	93909456	GCLM
1	93992834	94121148	ABCA4
1	94148988	94275068	ARHGAP29
1	94418389	94518666	ABCD3
1	94529173	94541759	F3
1	94820342	94895246	SLC44A3
1	94896949	94927223	CNN3
1	94974405	95072951	ALG14
1	95117355	95197607	TLCD4
1	95117923	95247225	TLCD4-RWDD3
1	95234210	95247225	RWDD3
1	96721665	96823738	PTBP2
1	97077743	97995000	DPYD
1	98661701	98760500	SNX7
1	98890245	99005032	PLPPR5
1	99263953	99309590	PLPPR4
1	99646113	99694541	PALMD
1	99708632	99766631	FRRS1
1	99850361	99924023	AGL
1	99969351	100035634	SLC35A3
1	99970011	100083321	AC118553.2
1	100038095	100083377	MFSD14A
1	100083563	100132955	SASS6
1	100133150	100150498	TRMT13
1	100148449	100178273	LRRC39
1	100186919	100249834	DBT
1	100266207	100292769	RTCA
1	100345001	100520277	CDC14A
1	100538139	100542021	GPR88
1	100719742	100739045	VCAM1
1	100872372	100895179	EXTL2
1	100896076	100981757	SLC30A7
1	100989623	101026088	DPH5
1	101236865	101243713	S1PR1
1	101802574	101997030	OLFM3
1	102876467	103108872	COL11A1
1	103525691	103555239	RNPC3
1	103553815	103579534	AMY2B
1	103616811	103625780	AMY2A
1	103655290	103664554	AMY1A
1	103687415	103696680	AMY1B
1	103750406	103758690	AMY1C
1	107056674	107067636	PRMT6
1	107140007	107483458	NTNG1
1	107571161	107965180	VAV3
1	108134043	108200849	SLC25A24
1	108223341	108244081	NBPF4
1	108450282	108471002	NBPF6
1	108560089	108644900	FAM102B
1	108648290	108661526	HENMT1
1	108692310	108702928	PRPF38B
1	108712908	108742749	FNDC7
1	108746674	108809523	STXBP3
1	108815898	108963484	AKNAD1
1	108875350	108934545	GPSM2
1	108929508	108963457	CLCC1
1	108970214	109042113	WDR47
1	109062486	109076003	TAF13
1	109089803	109096934	TMEM167B
1	109105951	109113857	C1orf194
1	109113679	109206781	KIAA1324
1	109213918	109238182	SARS
1	109249539	109275751	CELSR2
1	109279556	109283186	PSRC1
1	109292365	109307011	MYBPHL
1	109309568	109397918	SORT1
1	109399042	109426448	PSMA5
1	109466546	109482134	SYPL2
1	109483479	109492804	ATXN7L2
1	109494052	109502932	CYB561D1
1	109504178	109509738	AMIGO1
1	109539872	109548406	GPR61
1	109548615	109618324	GNAI3
1	109603254	109619929	GNAT2
1	109616104	109632053	AMPD2
1	109656099	109674836	GSTM4
1	109668022	109709551	GSTM2
1	109687814	109709039	GSTM1
1	109711780	109775428	GSTM5
1	109733932	109741038	GSTM3
1	109750080	109764027	EPS8L3
1	109910242	109930992	CSF1
1	109984765	110023742	AHCYL1
1	110031577	110074641	STRIP1
1	110059870	110070672	ALX3
1	110112443	110113947	UBL4B
1	110150494	110202202	SLC6A17
1	110211343	110283100	KCNC4
1	110338506	110346681	RBM15
1	110362851	110391082	SLC16A4
1	110401249	110407942	LAMTOR5
1	110451149	110457358	PROK1
1	110517217	110519175	KCNA10
1	110519837	110631474	KCNA2
1	110672465	110674940	KCNA3
1	110871188	110899922	CD53
1	110947190	110963965	LRIF1
1	111117333	111140216	DRAM2
1	111139627	111185104	CEPT1
1	111185969	111204535	DENND2D
1	111200771	111243440	CHI3L2
1	111290851	111320566	CHIA
1	111346600	111353013	PIFO
1	111414319	111427735	OVGP1
1	111439890	111449256	WDR77
1	111448864	111462773	ATP5PB
1	111473792	111478512	C1orf162
1	111483348	111563962	TMIGD3
1	111499429	111503760	ADORA3
1	111542218	111716691	RAP1A
1	111680630	111755824	INKA2
1	111755245	111768000	DDX20
1	111770662	111989155	KCND3
1	112396214	112463456	CTTNBP2NL
1	112466541	112530165	WNT2B
1	112523514	112620825	ST7L
1	112619805	112671616	CAPZA1
1	112673141	112700746	MOV10
1	112701106	112707434	RHOC
1	112702614	112711433	AL603832.3
1	112709994	112715477	PPM1J
1	112720419	112727235	TAFA3
1	112911847	112957013	SLC16A1
1	113073198	113132260	LRIG2
1	113390515	113685923	MAGI3
1	113696831	113759489	PHTF1
1	113761832	113812476	RSBN1
1	113813811	113871753	PTPN22
1	113876816	113887581	BCL2L15
1	113894194	113905201	AP4B1
1	113905213	113914086	DCLRE1B
1	113929324	113977869	HIPK1
1	113979391	114035572	OLFML3
1	114089291	114153919	SYT6
1	114392790	114511203	TRIM33
1	114567557	114581629	BCAS2
1	114582848	114670422	DENND2C
1	114673090	114695618	AMPD1
1	114704469	114716771	NRAS
1	114716913	114758676	CSDE1
1	114769479	114780685	SIKE1
1	114854863	114995370	SYCP1
1	115029824	115034309	TSHB
1	115048011	115089503	TSPAN2
1	115285918	115338236	NGF
1	115641970	115698224	VANGL1
1	115700007	115768781	CASQ2
1	115836377	115843917	NHLH2
1	115976513	116070054	SLC22A15
1	116111755	116135240	MAB21L3
1	116372668	116410261	ATP1A1
1	116514534	116571039	CD58
1	116574399	116667755	IGSF3
1	116754430	116769229	CD2
1	116909916	116990353	PTGFRN
1	117001750	117036476	CD101
1	117060326	117107453	TTF2
1	117111060	117122587	TRIM45
1	117143587	117210960	VTCN1
1	117367449	117528872	MAN1A2
1	117606048	117628389	TENT5C
1	117863485	117929621	GDAP2
1	117929720	117966543	WDR3
1	117953590	118185228	SPAG17
1	118883046	118989556	TBX15
1	119031216	119140671	WARS2
1	119368779	119394130	HAO2
1	119414931	119423035	HSD3B2
1	119507198	119515054	HSD3B1
1	119619377	119648266	ZNF697
1	119648411	119744226	PHGDH
1	119747996	119768905	HMGCS2
1	119794017	119811580	REG4
1	119893533	119896515	ADAM30
1	119911553	120100779	NOTCH2
1	120150898	120176520	SEC22B
1	120723946	120793874	AC253572.1
1	120723949	120842110	NBPF26
1	120889746	120890405	PPIAL4A
1	121087345	121097161	FCGR1B
1	121167646	121185539	FAM72B
1	121184811	121392874	SRGAP2C
1	143894544	143905966	HIST2H3PS2
1	143955364	143971965	FAM72C
1	144372875	144373659	PPIAL4E
1	144421386	144461674	NBPF15
1	144592868	144593652	PPIAL4F
1	144887265	145095528	SRGAP2B
1	145095974	145112696	FAM72D
1	145241630	145242124	PPIAL4D
1	145289900	145405778	NBPF20
1	145607988	145670650	GPR89A
1	145670852	145708148	PDZK1
1	145719471	145739288	CD160
1	145738868	145824095	RNF115
1	145824088	145844402	POLR3C
1	145845630	145848954	NUDT17
1	145848522	145859836	PIAS3
1	145866560	145885866	ANKRD35
1	145891208	145910111	ITGA10
1	145911350	145918717	PEX11B
1	145917714	145927678	RBM8A
1	145927258	145977811	AC243547.3
1	145933423	145958017	LIX1L
1	145959441	145964575	ANKRD34A
1	145964690	145978848	POLR3GL
1	145992435	145996579	TXNIP
1	146017468	146036746	HJV
1	146064711	146229000	NBPF10
1	146146203	146229026	NOTCH2NLA
1	146344131	146344790	PPIAL4H
1	146938744	146996202	NBPF12
1	147155106	147172550	PRKAB2
1	147175351	147243050	FMO5
1	147242654	147295765	CHD1L
1	147541501	147626216	BCL9
1	147629652	147670524	ACP6
1	147756199	147773362	GJA5
1	147907956	147909257	GJA8
1	147928393	147993592	GPR89B
1	148102046	148152322	NBPF11
1	148479824	148483679	PPIAL4G
1	148531385	148679742	NBPF14
1	148607040	148679779	NOTCH2NLB
1	148748894	148750099	NUDT4B
1	148808181	149048286	PDE4DIP
1	149054027	149103561	NBPF9
1	149390614	149468030	NOTCH2NLC
1	149390623	149556361	AC242842.3
1	149475338	149556361	NBPF19
1	149583865	149584464	PPIAL4C
1	149782671	149792518	FCGR1A
1	149782689	149812373	HIST2H2BF
1	149813271	149813681	HIST2H3D
1	149832659	149839767	HIST2H4A
1	149839538	149841193	HIST2H3C
1	149842188	149842736	HIST2H2AA3
1	149851061	149851624	HIST2H2AA4
1	149852619	149854274	HIST2H3A
1	149854045	149861210	HIST2H4B
1	149884459	149886652	HIST2H2BE
1	149886975	149887364	HIST2H2AC
1	149887484	149888013	HIST2H2AB
1	149887890	149900798	BOLA1
1	149903318	149917844	SV2A
1	149923317	149927803	SF3B4
1	149928651	149936879	MTMR11
1	149937812	150010726	OTUD7B
1	150067279	150145329	VPS45
1	150149183	150164720	PLEKHO1
1	150218417	150236156	ANP32E
1	150257251	150265078	CA14
1	150265399	150269580	APH1A
1	150268200	150280916	C1orf54
1	150282543	150287093	CIART
1	150293720	150308979	MRPS21
1	150321479	150353233	PRPF3
1	150363091	150476566	RPRD2
1	150487364	150507609	TARS2
1	150508062	150513789	ECM1
1	150549369	150560937	ADAMTSL4
1	150574551	150579738	MCL1
1	150600851	150629612	ENSA
1	150646230	150697154	GOLPH3L
1	150698060	150720895	HORMAD1
1	150730188	150765792	CTSS
1	150796208	150808260	CTSK
1	150809713	150876708	ARNT
1	150887136	150913292	CTXND2
1	150926263	150964744	SETDB1
1	150960583	150975004	CERS2
1	150982249	150995634	ANXA9
1	150996086	151008375	MINDY1
1	151008420	151035713	PRUNE1
1	151036321	151047720	BNIPL
1	151047751	151051986	C1orf56
1	151050971	151070325	CDC42SE1
1	151057758	151068497	MLLT11
1	151070578	151125542	GABPB2
1	151131685	151146664	SEMA6C
1	151156649	151159749	TNFAIP8L2
1	151156664	151170297	SCNM1
1	151159748	151165948	LYSMD1
1	151169986	151176284	TMOD4
1	151169987	151195321	VPS72
1	151197949	151249536	PIP5K1A
1	151254703	151267479	PSMD4
1	151281618	151292176	ZNF687
1	151291797	151327715	PI4KB
1	151340640	151347357	RFX5
1	151364304	151372707	SELENBP1
1	151399560	151401937	PSMB4
1	151402724	151459494	POGZ
1	151510510	151538692	CGN
1	151540305	151583583	TUFT1
1	151612006	151699091	SNX27
1	151700058	151716803	CELF3
1	151710433	151729805	RIIAD1
1	151759647	151763496	MRPL9
1	151762899	151771334	OAZ3
1	151770107	151791416	TDRKH
1	151800264	151806154	LINGO4
1	151806071	151831845	RORC
1	151837819	151840557	C2CD4D
1	151847101	151853712	THEM5
1	151870866	151909637	THEM4
1	151982915	151993859	S100A10
1	152032506	152047907	S100A11
1	152084141	152089064	TCHHL1
1	152106317	152115454	TCHH
1	152153595	152159228	RPTN
1	152212076	152224193	HRNR
1	152302175	152325203	FLG
1	152348735	152360006	FLG2
1	152409243	152414263	CRNN
1	152510803	152512177	LCE5A
1	152514482	152516008	CRCT1
1	152565654	152566780	LCE3E
1	152579381	152580516	LCE3D
1	152600662	152601086	LCE3C
1	152613811	152614098	LCE3B
1	152622834	152623103	LCE3A
1	152663380	152664659	LCE2D
1	152675295	152676574	LCE2C
1	152686123	152687397	LCE2B
1	152698345	152699442	LCE2A
1	152708160	152709491	LCE4A
1	152719522	152720470	C1orf68
1	152759561	152762052	KPRP
1	152776372	152776728	LCE1F
1	152786214	152788426	LCE1E
1	152796721	152798181	LCE1D
1	152804835	152806628	LCE1C
1	152811971	152813108	LCE1B
1	152827473	152828097	LCE1A
1	152842856	152843983	LCE6A
1	152859996	152860985	AL162596.1
1	152878322	152885047	SMCP
1	152908546	152911886	IVL
1	152947154	152949258	SPRR5
1	152970648	152972574	SPRR4
1	152985231	152985500	SPRR1A
1	153001747	153003856	SPRR3
1	153031203	153032900	SPRR1B
1	153039732	153041931	SPRR2D
1	153056120	153057512	SPRR2A
1	153070224	153070840	SPRR2B
1	153093135	153106184	SPRR2E
1	153112121	153113516	SPRR2F
1	153149582	153150890	SPRR2G
1	153203430	153205120	LELP1
1	153217584	153219310	PRR9
1	153259687	153262124	LOR
1	153297862	153310718	PGLYRP3
1	153330120	153348841	PGLYRP4
1	153357854	153361023	S100A9
1	153373711	153375621	S100A12
1	153390032	153391073	S100A8
1	153416520	153423222	S100A7A
1	153437058	153439949	S100A7L2
1	153457744	153460651	S100A7
1	153534599	153536244	S100A6
1	153537147	153541765	S100A5
1	153543613	153550136	S100A4
1	153547329	153549258	S100A3
1	153561108	153567890	S100A2
1	153606886	153613145	S100A16
1	153614255	153616986	S100A14
1	153618787	153631360	S100A13
1	153627926	153632039	S100A1
1	153633982	153646306	CHTOP
1	153658703	153661852	SNAPIN
1	153661788	153671028	ILF2
1	153678688	153693992	NPR1
1	153728050	153774808	INTS3
1	153774354	153780157	SLC27A3
1	153789030	153923360	GATAD2B
1	153929501	153946718	DENND4B
1	153947669	153958615	CRTC2
1	153959099	153968184	SLC39A1
1	153959151	153975887	AL358472.7
1	153967534	153974361	CREB3L4
1	153974269	153977674	JTB
1	153975850	153986246	AL358472.6
1	153981605	153986358	RAB13
1	153990762	153992155	RPS27
1	153992685	154155116	NUP210L
1	154155304	154194648	TPM3
1	154199085	154206333	C1orf189
1	154206696	154220637	C1orf43
1	154220179	154271510	UBAP2L
1	154272511	154275875	HAX1
1	154321090	154325325	AQP10
1	154325553	154351304	ATP8B2
1	154405193	154469450	IL6R
1	154469772	154502412	SHE
1	154502219	154548147	TDRD10
1	154548577	154559028	UBE2Q1
1	154567778	154580013	CHRNB2
1	154582057	154628013	ADAR
1	154697455	154870281	KCNN3
1	154924740	154936719	PMVK
1	154944076	154956123	PBXIP1
1	154957026	154963853	PYGO2
1	154962298	154974395	SHC1
1	154974653	154979251	CKS1B
1	154983338	154993111	FLAD1
1	154993586	154994315	LENEP
1	155002630	155018522	ZBTB7B
1	155018520	155033781	DCST2
1	155033824	155050930	DCST1
1	155050566	155062775	ADAM15
1	155063737	155069553	EFNA4
1	155063748	155086807	AL691442.1
1	155078837	155087538	EFNA3
1	155127876	155134899	EFNA1
1	155135344	155138857	SLC50A1
1	155139891	155140595	DPM3
1	155169408	155173475	KRTCAP2
1	155169409	155187272	AL713999.1
1	155173787	155184971	TRIM46
1	155185824	155192916	MUC1
1	155195588	155209051	THBS3
1	155208699	155213824	MTX1
1	155234452	155244699	GBA
1	155247205	155255483	FAM189B
1	155255979	155262430	SCAMP3
1	155262868	155278491	CLK2
1	155277463	155289848	HCN3
1	155289293	155301438	PKLR
1	155308748	155320666	FDPS
1	155320894	155331114	RUSC1
1	155335268	155562807	ASH1L
1	155610205	155614967	MSTO1
1	155659443	155689000	YY1AP1
1	155687960	155739010	DAP3
1	155749662	155859400	GON4L
1	155859567	155885199	SYT11
1	155897808	155911404	RIT1
1	155913045	155934413	KHDC4
1	155941710	155942949	RXFP4
1	155946851	156007070	ARHGEF2
1	156009048	156020951	SSR2
1	156035299	156053798	UBQLN4
1	156054752	156058510	LAMTOR2
1	156061160	156070504	RAB25
1	156072013	156082465	MEX3A
1	156082573	156140089	LMNA
1	156147366	156177752	SEMA4A
1	156193932	156212796	SLC25A44
1	156212982	156243332	PMF1-BGLAP
1	156212993	156240042	PMF1
1	156242184	156243317	BGLAP
1	156243320	156248117	PAQR6
1	156249224	156282825	SMG5
1	156282935	156293185	TMEM79
1	156290089	156295689	GLMP
1	156298624	156299299	VHLL
1	156308968	156367873	CCT3
1	156337314	156346995	TSACC
1	156369211	156385219	RHBG
1	156404250	156456763	C1orf61
1	156463727	156500779	MEF2D
1	156525405	156572604	IQGAP3
1	156579727	156586770	TTC24
1	156591762	156594299	NAXE
1	156594487	156601496	GPATCH4
1	156619331	156625725	HAPLN2
1	156641390	156659532	BCAN
1	156668763	156677407	NES
1	156699606	156705816	CRABP2
1	156721891	156728799	ISG20L2
1	156728442	156736960	RRNAD1
1	156737303	156741590	MRPL24
1	156742109	156766925	HDGF
1	156750610	156800815	PRCC
1	156806243	156816862	SH2D2A
1	156815640	156881850	NTRK1
1	156840063	156859117	INSRR
1	156893698	156916434	PEAR1
1	156920632	156933094	LRRC71
1	156934840	157045370	ARHGEF11
1	157092043	157112412	ETV3L
1	157121191	157138474	ETV3
1	157513377	157552515	FCRL5
1	157573747	157598085	FCRL4
1	157674321	157700769	FCRL3
1	157745733	157777132	FCRL2
1	157794403	157820120	FCRL1
1	157830911	157898256	CD5L
1	157993273	158100262	KIRREL1
1	158127287	158128301	AL138899.3
1	158179947	158184896	CD1D
1	158254424	158258269	CD1A
1	158289923	158294774	CD1C
1	158327951	158331531	CD1B
1	158353696	158357553	CD1E
1	158398522	158399466	OR10T2
1	158418210	158426237	OR10K2
1	158461574	158470857	OR10K1
1	158472220	158480936	OR10R2
1	158544550	158554405	OR6Y1
1	158560606	158570580	OR6P1
1	158578919	158579899	OR10X1
1	158605268	158612514	OR10Z1
1	158610704	158686715	SPTA1
1	158699678	158700652	OR6K2
1	158716327	158720720	OR6K3
1	158747814	158772195	OR6N1
1	158754720	158755891	OR6K6
1	158774222	158781204	OR6N2
1	158831351	158849506	MNDA
1	158930796	158977059	PYHIN1
1	158999968	159055155	IFI16
1	159062484	159147096	AIM2
1	159171609	159203313	CADM3
1	159203307	159206500	ACKR1
1	159289714	159308224	FCER1A
1	159437845	159443078	OR10J1
1	159535078	159536007	OR10J5
1	159587826	159588865	APCS
1	159712289	159714589	CRP
1	159780932	159782543	DUSP23
1	159800511	159816257	FCRL6
1	159826811	159837492	SLAMF8
1	159834474	159873053	AL590560.2
1	159854316	159862657	VSIG8
1	159872364	159900165	CFAP45
1	159918107	159925732	TAGLN2
1	159927039	159945613	IGSF9
1	159951492	159954237	SLAMF9
1	159998651	160070160	KCNJ10
1	160024953	160031990	PIGM
1	160081538	160090563	KCNJ9
1	160091340	160098943	IGSF8
1	160115759	160143591	ATP1A2
1	160151570	160186977	ATP1A4
1	160190575	160201886	CASQ1
1	160205337	160215376	PEA15
1	160215715	160262531	DCAF8
1	160216800	160285130	AL139011.2
1	160276812	160286348	PEX19
1	160288594	160343273	COPA
1	160343316	160358952	NCSTN
1	160367071	160372846	NHLH1
1	160400564	160428670	VANGL2
1	160485030	160523262	SLAMF6
1	160541095	160579516	CD84
1	160608106	160647295	SLAMF1
1	160678746	160711831	CD48
1	160739057	160754821	SLAMF7
1	160796074	160828261	LY9
1	160830160	160862887	CD244
1	160876540	160885180	ITLN1
1	160945025	160954809	ITLN2
1	160995211	161021343	F11R
1	160997957	161038962	AL591806.4
1	161037631	161038977	TSTD1
1	161039251	161045977	USF1
1	161046946	161069970	ARHGAP30
1	161070998	161089558	NECTIN4
1	161098361	161100346	KLHDC9
1	161100556	161118055	PFDN2
1	161118086	161125445	NIT1
1	161120974	161132688	DEDD
1	161152776	161158856	UFC1
1	161159450	161165723	USP21
1	161166056	161178013	PPOX
1	161171310	161177968	B4GALT3
1	161184302	161199054	ADAMTS4
1	161197104	161214395	NDUFS2
1	161215234	161220699	FCER1G
1	161222292	161223631	APOA2
1	161225939	161230746	TOMM40L
1	161229666	161238302	NR1I3
1	161258745	161285450	PCP4L1
1	161304735	161309972	MPZ
1	161314257	161375340	SDHC
1	161364731	161367874	CFAP126
1	161505430	161524013	FCGR2A
1	161524540	161526894	HSPA6
1	161541759	161550737	FCGR3A
1	161623196	161631963	FCGR3B
1	161663147	161678654	FCGR2B
1	161706972	161714352	FCRLA
1	161721563	161728143	FCRLB
1	161749758	161757238	DUSP12
1	161766320	161964070	ATF6
1	161983192	162023854	OLFML2B
1	162069691	162370475	NOS1AP
1	162365407	162383531	AL512785.2
1	162373203	162376854	SPATA46
1	162378841	162386812	C1orf226
1	162395268	162412138	SH2D1B
1	162497251	162529631	UHMK1
1	162561506	162599842	UAP1
1	162631373	162787405	DDR2
1	162790702	162812817	HSD17B7
1	162824458	162868815	CCDC190
1	163068775	163076802	RGS4
1	163111121	163321791	RGS5
1	163266576	163355764	NUF2
1	164555584	164899296	PBX1
1	165201867	165356715	LMX1A
1	165400922	165445355	RXRG
1	165544007	165563961	LRRC52
1	165631213	165661796	MGST3
1	165662216	165698863	ALDH9A1
1	165724293	165827755	TMCO1
1	165827614	165911618	UCK2
1	166057426	166166969	FAM78B
1	166839447	166856344	POGK
1	166856510	166876264	TADA1
1	166895711	166975540	ILDR2
1	166975582	167022214	MAEL
1	167052836	167166479	GPA33
1	167094075	167129165	DUSP27
1	167220876	167427345	POU2F1
1	167430640	167518610	CD247
1	167529117	167553805	CREG1
1	167630093	167708696	RCSD1
1	167721192	167791919	MPZL1
1	167809386	167914215	ADCY10
1	167916675	167937072	MPC2
1	167935783	168075843	DCAF6
1	168079543	168137667	GPR161
1	168178962	168202109	TIPRL
1	168225938	168253021	SFT2D2
1	168280877	168314426	TBX19
1	168540768	168543997	XCL2
1	168576605	168582069	XCL1
1	168695468	168729206	DPT
1	169105697	169132722	ATP1B1
1	169132531	169367948	NME7
1	169367970	169396540	BLZF1
1	169394870	169460669	CCDC181
1	169463909	169485944	SLC19A2
1	169511953	169586588	F5
1	169588849	169630193	SELP
1	169662007	169854080	C1orf112
1	169690665	169711702	SELL
1	169722640	169764705	SELE
1	169792529	169794963	METTL18
1	169849631	169894267	SCYL3
1	169921326	170085208	KIFAP3
1	170146001	170167790	METTL11B
1	170532129	170553446	GORAB
1	170662728	170739421	PRRX1
1	170935471	171064765	MROH9
1	171090901	171117819	FMO3
1	171185249	171212686	FMO2
1	171248471	171285978	FMO1
1	171314183	171342084	FMO4
1	171485551	171593511	PRRC2C
1	171600621	171638799	MYOCOS
1	171635417	171652688	MYOC
1	171700160	171742074	VAMP4
1	171781660	171814023	EEF1AKNMT
1	171841498	172418466	DNM3
1	172370189	172444086	PIGC
1	172420685	172468831	C1orf105
1	172532349	172611833	SUCO
1	172659103	172666876	FASLG
1	173039960	173050963	TNFSF18
1	173183731	173207331	TNFSF4
1	173477330	173488815	PRDX6
1	173500460	173603072	SLC9C2
1	173596060	173669837	AL139142.2
1	173608336	173669851	ANKRD45
1	173635338	173637130	TEX50
1	173714941	173786692	KLHL20
1	173799550	173824720	CENPL
1	173824653	173858808	DARS2
1	173868082	173903549	ZBTB37
1	173903804	173917378	SERPINC1
1	173931214	174022297	RC3H1
1	174159410	174995308	RABGAP1L
1	174447964	174449545	GPR52
1	174999163	175012027	CACYBP
1	175010789	175023425	MRPS14
1	175067833	175148075	TNN
1	175156986	175192999	KIAA0040
1	175315194	175743616	TNR
1	175944831	176207286	COP1
1	176463171	176845601	PAPPA2
1	176857302	177164973	ASTN1
1	177170958	177282422	BRINP2
1	177923956	177984303	SEC16B
1	178094141	178484147	RASAL2
1	178479247	178499634	CLEC20A
1	178513109	178548602	TEX35
1	178725147	178921841	RALGPS2
1	178849535	178871077	ANGPTL1
1	179025804	179076567	FAM20B
1	179082070	179098023	TOR3A
1	179099330	179229684	ABL2
1	179293714	179358680	SOAT1
1	179365720	179554735	AXDND1
1	179550539	179575952	NPHS2
1	179591613	179691272	TDRD5
1	179743163	179816198	FAM163A
1	179839967	179877803	TOR1AIP2
1	179882042	179925000	TOR1AIP1
1	179954773	180114875	CEP350
1	180154869	180204030	QSOX1
1	180230264	180278984	LHX4
1	180269653	180502954	ACBD6
1	180632022	180890279	XPR1
1	180912897	180951614	KIAA1614
1	180972712	181023121	STX6
1	181033425	181061938	MR1
1	181088700	181092900	IER5
1	181317690	181808084	CACNA1E
1	182054570	182061712	ZNF648
1	182381704	182392206	GLUL
1	182398117	182400667	TEDDM1
1	182409192	182560599	RGSL1
1	182573634	182589256	RNASEL
1	182598623	182604389	RGS16
1	182641816	182684576	RGS8
1	182789293	182830384	NPL
1	182839347	182887982	DHX9
1	182899865	182953525	SHCBP1L
1	183023420	183145592	LAMC1
1	183186238	183245127	LAMC2
1	183248237	183418380	NMNAT2
1	183472216	183598246	SMG7
1	183555563	183590876	NCF2
1	183620846	183635783	ARPC5
1	183636085	183928531	RGL1
1	183646275	183653316	APOBEC4
1	183929854	184037729	COLGALT2
1	184051651	184123978	TSEN15
1	184387029	184629019	C1orf21
1	184690237	184754907	EDEM3
1	184790724	184974508	NIBAN1
1	185045526	185102603	RNF2
1	185118101	185157072	TRMT1L
1	185157080	185291781	SWT1
1	185296388	185317273	IVNS1ABP
1	185734391	186190949	HMCN1
1	186296279	186314562	PRG4
1	186311652	186375693	TPR
1	186375838	186421378	ODR4
1	186401046	186401180	OCLM
1	186443566	186461114	PDC
1	186671791	186680423	PTGS2
1	186828949	186988981	PLA2G4A
1	190097658	190478404	BRINP3
1	192158462	192185815	RGS18
1	192316992	192367285	RGS21
1	192575763	192580024	RGS1
1	192636138	192660306	RGS13
1	192716132	192716653	AL136454.1
1	192809039	192812275	RGS2
