GENE_CHROMOSOME	GENE_START	GENE_END	GENE_NAME
1	86934051	86965972	CLCA1
1	87012761	87046437	CLCA4
1	87170253	87213867	SH3GLB1
1	87328128	87380107	SELENOF
1	87380318	87575665	HS2ST1
1	87458692	87634887	AC093155.3
1	87794563	87814606	LMO4
1	89149905	89301938	PKN2
1	89318316	89357627	GTF2B
1	89401456	89458636	KYAT3
1	89445139	89458643	RBMXL1
1	89472362	89488577	GBP3
1	89518002	89530913	GBP1
1	89571815	89616139	GBP2
1	89597425	89641692	GBP7
1	89646827	89664625	GBP4
1	89724633	89738487	GBP5
1	89829617	89852020	GBP6
1	89990395	90063423	LRRC8B
1	90098631	90235462	LRRC8C
1	90098699	90398809	AC093423.3
1	90286573	90402170	LRRC8D
1	90460669	90501092	ZNF326
1	91177096	91182859	BARHL2
1	91380855	91487829	ZNF644
1	91726323	91870413	HFM1
1	91966408	91991321	CDC7
1	92145900	92371892	TGFBR3
1	92414928	92479983	BRDT
1	92495542	92529095	EPHX4
1	92540090	92540998	SETSIP
1	92545862	92650282	BTBD8
1	92683472	92711370	C1orf146
1	92711959	92764544	GLMN
1	92764616	92867613	RPAP2
1	92938600	92952482	GFI1
1	92974253	93257961	EVI5
1	93297570	93307481	RPL5
1	93298294	93427079	DIPK1A
1	93544792	93604636	MTF2
1	93615299	93646073	TMED5
1	93645476	93744287	CCDC18
1	93811464	93835050	DR1
1	93913688	94020218	FNBP1L
1	94027298	94312706	BCAR3
1	94331840	94345474	DNTTIP2
1	94350755	94375012	GCLM
1	94458390	94586704	ABCA4
1	94614544	94740624	ARHGAP29
1	94883945	94984222	ABCD3
1	94994729	95007315	F3
1	95285898	95360802	SLC44A3
1	95362505	95392779	CNN3
1	95439961	95538507	ALG14
1	95582911	95663163	TLCD4
1	95583479	95712781	TLCD4-RWDD3
1	95699766	95712781	RWDD3
1	97187221	97289294	PTBP2
1	97543299	98460556	DPYD
1	99127257	99226056	SNX7
1	99355801	99470588	PLPPR5
1	99729509	99775146	PLPPR4
1	100111669	100160097	PALMD
1	100174188	100232187	FRRS1
1	100315917	100389579	AGL
1	100434907	100501190	SLC35A3
1	100435567	100548877	AC118553.2
1	100503651	100548933	MFSD14A
1	100549119	100598511	SASS6
1	100598706	100616054	TRMT13
1	100614005	100643829	LRRC39
1	100652475	100715390	DBT
1	100731763	100758325	RTCA
1	100810557	100985833	CDC14A
1	101003695	101007577	GPR88
1	101185298	101204601	VCAM1
1	101337928	101360735	EXTL2
1	101361632	101447313	SLC30A7
1	101455179	101491644	DPH5
1	101455761	101457653	AC093157.1
1	101702421	101709269	S1PR1
1	102268130	102462586	OLFM3
1	103342023	103574428	COL11A1
1	104068313	104097861	RNPC3
1	104096437	104122156	AMY2B
1	104159433	104168402	AMY2A
1	104197912	104207176	AMY1A
1	104230037	104239302	AMY1B
1	104293028	104301312	AMY1C
1	107599296	107610258	PRMT6
1	107682629	108026080	NTNG1
1	108113783	108507802	VAV3
1	108676665	108743471	SLC25A24
1	108765963	108786703	NBPF4
1	108992904	109013624	NBPF6
1	109102711	109187522	FAM102B
1	109190912	109204148	HENMT1
1	109234932	109245550	PRPF38B
1	109255530	109285371	FNDC7
1	109289296	109352145	STXBP3
1	109358520	109506106	AKNAD1
1	109417972	109477167	GPSM2
1	109472130	109506079	CLCC1
1	109512836	109584735	WDR47
1	109605108	109618625	TAF13
1	109632425	109639556	TMEM167B
1	109648573	109656479	C1orf194
1	109656301	109749403	KIAA1324
1	109756540	109780804	SARS
1	109792161	109818373	CELSR2
1	109822178	109825808	PSRC1
1	109834987	109849633	MYBPHL
1	109852190	109940540	SORT1
1	109941664	109969070	PSMA5
1	110009168	110024756	SYPL2
1	110026101	110035426	ATXN7L2
1	110036674	110045554	CYB561D1
1	110046800	110052360	AMIGO1
1	110082494	110091028	GPR61
1	110091237	110160946	GNAI3
1	110145876	110162551	GNAT2
1	110158726	110174675	AMPD2
1	110198721	110217458	GSTM4
1	110210644	110252173	GSTM2
1	110230436	110251661	GSTM1
1	110254402	110318050	GSTM5
1	110276554	110283660	GSTM3
1	110292702	110306649	EPS8L3
1	110452864	110473614	CSF1
1	110527387	110566364	AHCYL1
1	110574199	110617263	STRIP1
1	110602492	110613294	ALX3
1	110655065	110656569	UBL4B
1	110693116	110744824	SLC6A17
1	110753965	110825722	KCNC4
1	110881128	110889303	RBM15
1	110905473	110933704	SLC16A4
1	110943871	110950564	LAMTOR5
1	110993771	110999980	PROK1
1	111059839	111061797	KCNA10
1	111062459	111174096	KCNA2
1	111215087	111217562	KCNA3
1	111413810	111442544	CD53
1	111489812	111506587	LRIF1
1	111659955	111682838	DRAM2
1	111682249	111727726	CEPT1
1	111728591	111747157	DENND2D
1	111743393	111786062	CHI3L2
1	111833473	111863188	CHIA
1	111889222	111895635	PIFO
1	111956941	111970357	OVGP1
1	111982512	111991878	WDR77
1	111991486	112005395	ATP5PB
1	112016414	112021134	C1orf162
1	112025970	112106584	TMIGD3
1	112042051	112046382	ADORA3
1	112084840	112259313	RAP1A
1	112223252	112298446	INKA2
1	112297867	112310622	DDX20
1	112313284	112531777	KCND3
1	112938836	113006078	CTTNBP2NL
1	113009163	113072787	WNT2B
1	113066136	113163447	ST7L
1	113162427	113214238	CAPZA1
1	113215763	113243368	MOV10
1	113243728	113250056	RHOC
1	113245236	113254055	AL603832.3
1	113252616	113258099	PPM1J
1	113263041	113269857	TAFA3
1	113454469	113499635	SLC16A1
1	113615820	113674882	LRIG2
1	113933137	114228545	MAGI3
1	114239453	114302111	PHTF1
1	114304454	114355098	RSBN1
1	114356433	114414375	PTPN22
1	114419438	114430203	BCL2L15
1	114436816	114447823	AP4B1
1	114447835	114456708	DCLRE1B
1	114471946	114520491	HIPK1
1	114522013	114578194	OLFML3
1	114631913	114696541	SYT6
1	114935412	115053824	TRIM33
1	115110178	115124250	BCAS2
1	115125469	115213043	DENND2C
1	115215711	115238239	AMPD1
1	115247090	115259392	NRAS
1	115259534	115301297	CSDE1
1	115312100	115323306	SIKE1
1	115397484	115537991	SYCP1
1	115572445	115576930	TSHB
1	115590632	115632124	TSPAN2
1	115828539	115880857	NGF
1	116184591	116240845	VANGL1
1	116242628	116311402	CASQ2
1	116378998	116386538	NHLH2
1	116519134	116612675	SLC22A15
1	116654376	116677861	MAB21L3
1	116915290	116952883	ATP1A1
1	116915890	116926718	AL136376.1
1	117057156	117113661	CD58
1	117117021	117210377	IGSF3
1	117297052	117311851	CD2
1	117452538	117532975	PTGFRN
1	117544372	117579098	CD101
1	117602948	117650075	TTF2
1	117653682	117665209	TRIM45
1	117686209	117753556	VTCN1
1	117910071	118071494	MAN1A2
1	118148670	118171011	TENT5C
1	118406107	118472244	GDAP2
1	118472343	118509166	WDR3
1	118496213	118727851	SPAG17
1	119425669	119532179	TBX15
1	119573839	119683294	WARS2
1	119911402	119936753	HAO2
1	119957554	119965658	HSD3B2
1	120049821	120057677	HSD3B1
1	120162000	120190889	ZNF697
1	120191034	120286849	PHGDH
1	120290619	120311528	HMGCS2
1	120336640	120354203	REG4
1	120436156	120439138	ADAM30
1	120454176	120643366	NOTCH2
1	120837756	120855681	FAM72B
1	120926979	120935937	FCGR1B
1	143767144	143767881	PPIAL4G
1	143896448	143913169	FAM72D
1	144146808	144224481	NBPF8
1	144339738	144521058	AL592284.1
1	144363462	144364246	PPIAL4B
1	144811744	144830413	NBPF9
1	144836157	145076186	PDE4DIP
1	144989309	144991365	AL590452.1
1	145096408	145118353	SEC22B
1	145138424	145139613	NUDT4B
1	145209108	145282074	NOTCH2NLB
1	145209119	145291972	NOTCH2NLA
1	145209136	145285911	NOTCH2NLC
1	145209145	145358886	NBPF10
1	145209145	145365380	AC242842.3
1	145209153	145282078	AC253572.1
1	145398250	145417545	HJV
1	145438490	145442635	TXNIP
1	145456236	145470400	POLR3GL
1	145457276	145507835	AC243547.3
1	145470515	145475647	ANKRD34A
1	145477069	145501670	LIX1L
1	145507415	145517375	RBM8A
1	145516372	145523730	PEX11B
1	145524969	145543868	ITGA10
1	145549209	145568526	ANKRD35
1	145575233	145586546	PIAS3
1	145586114	145589438	NUDT17
1	145590666	145611025	POLR3C
1	145611018	145696218	RNF115
1	145695798	145715614	CD160
1	145726918	145764207	PDZK1
1	145764409	145827075	GPR89A
1	145883868	145924373	GPR89C
1	146032647	146082765	NBPF11
1	146373546	146467744	NBPF12
1	146626685	146644129	PRKAB2
1	146646930	146714700	FMO5
1	146714304	146767446	CHD1L
1	147013271	147098017	BCL9
1	147101453	147142646	ACP6
1	147228332	147245466	GJA5
1	147380083	147381384	GJA8
1	147400506	147465824	GPR89B
1	147574428	147634886	NBPF24
1	147631967	147632428	BX842679.1
1	147954635	147955419	PPIAL4A
1	148003642	148025863	NBPF14
1	148201752	148202536	PPIAL4D
1	148201877	148202521	PPIAL4H
1	148250249	148347506	NBPF20
1	148555979	148596267	NBPF15
1	148644011	148644795	PPIAL4E
1	148739443	148758311	NBPF16
1	149389123	149400542	HIST2H3PS2
1	149438750	149459549	FAM72C
1	149553003	149553787	PPIAL4C
1	149675978	149676609	AL358813.2
1	149754227	149764074	FCGR1A
1	149754245	149783928	HIST2H2BF
1	149784826	149785236	HIST2H3D
1	149804223	149811339	HIST2H4A
1	149811110	149812765	HIST2H3C
1	149813505	149814478	HIST2H2AA3
1	149822628	149823191	HIST2H2AA4
1	149822643	149823191	HIST2H2AA4
1	149824181	149825836	HIST2H3A
1	149825607	149832776	HIST2H4B
1	149856009	149858202	HIST2H2BE
1	149858525	149858914	HIST2H2AC
1	149859034	149859563	HIST2H2AB
1	149859440	149872351	BOLA1
1	149874870	149889396	SV2A
1	149895209	149899695	SF3B4
1	149900543	149908772	MTMR11
1	149909705	149982675	OTUD7B
1	150039336	150117507	VPS45
1	150121373	150136916	PLEKHO1
1	150190717	150208504	ANP32E
1	150229646	150237478	CA14
1	150237799	150241980	APH1A
1	150240600	150253327	C1orf54
1	150254953	150259505	CIART
1	150266140	150281414	MRPS21
1	150293928	150325709	PRPF3
1	150335567	150449042	RPRD2
1	150459840	150480085	TARS2
1	150480538	150486265	ECM1
1	150521845	150533413	ADAMTSL4
1	150521897	150524367	AL356356.1
1	150547027	150552214	MCL1
1	150573327	150602088	ENSA
1	150618706	150669630	GOLPH3L
1	150670536	150693371	HORMAD1
1	150702664	150738268	CTSS
1	150768684	150780736	CTSK
1	150782189	150849184	ARNT
1	150859612	150885768	CTXND2
1	150898739	150937220	SETDB1
1	150933059	150947480	CERS2
1	150954725	150968110	ANXA9
1	150968562	150980851	MINDY1
1	150980896	151008189	PRUNE1
1	151008797	151020196	BNIPL
1	151020227	151024462	C1orf56
1	151023447	151042801	CDC42SE1
1	151030234	151040973	MLLT11
1	151043054	151098018	GABPB2
1	151104161	151119140	SEMA6C
1	151129125	151132225	TNFAIP8L2
1	151129140	151142773	SCNM1
1	151132224	151138424	LYSMD1
1	151142462	151148760	TMOD4
1	151142463	151167797	VPS72
1	151170425	151222012	PIP5K1A
1	151227179	151239955	PSMD4
1	151254094	151264652	ZNF687
1	151264273	151300191	PI4KB
1	151313116	151319833	RFX5
1	151336780	151345183	SELENBP1
1	151372036	151374413	PSMB4
1	151375200	151431970	POGZ
1	151482986	151511168	CGN
1	151512781	151556059	TUFT1
1	151584482	151671567	SNX27
1	151672534	151689279	CELF3
1	151682909	151702070	AL589765.1
1	151682909	151702281	RIIAD1
1	151732123	151735972	MRPL9
1	151735375	151743810	OAZ3
1	151742583	151763892	TDRKH
1	151772740	151778630	LINGO4
1	151778547	151804321	RORC
1	151810295	151813033	C2CD4D
1	151819577	151826188	THEM5
1	151843342	151882113	THEM4
1	151955391	151966335	S100A10
1	152004982	152020383	S100A11
1	152056617	152061540	TCHHL1
1	152078793	152087930	TCHH
1	152126071	152131704	RPTN
1	152184552	152196669	HRNR
1	152274651	152297679	FLG
1	152321211	152332482	FLG2
1	152381719	152386739	CRNN
1	152483279	152484653	LCE5A
1	152486958	152488484	CRCT1
1	152538130	152539256	LCE3E
1	152551857	152552992	LCE3D
1	152573138	152573562	LCE3C
1	152586287	152586574	LCE3B
1	152595310	152595579	LCE3A
1	152635856	152637135	LCE2D
1	152647771	152649050	LCE2C
1	152658599	152659873	LCE2B
1	152670821	152671918	LCE2A
1	152680636	152681967	LCE4A
1	152691998	152692946	C1orf68
1	152732037	152734528	KPRP
1	152748848	152749204	LCE1F
1	152758690	152760902	LCE1E
1	152769197	152770657	LCE1D
1	152777311	152779104	LCE1C
1	152784447	152785584	LCE1B
1	152799949	152800573	LCE1A
1	152815332	152816459	LCE6A
1	152832472	152833461	AL162596.1
1	152850798	152857523	SMCP
1	152881022	152884362	IVL
1	152919630	152921734	SPRR5
1	152943124	152945050	SPRR4
1	152957707	152957976	SPRR1A
1	152974223	152976332	SPRR3
1	153003679	153005376	SPRR1B
1	153012208	153014407	SPRR2D
1	153028596	153029988	SPRR2A
1	153042700	153043316	SPRR2B
1	153065611	153078660	SPRR2E
1	153084597	153085992	SPRR2F
1	153122058	153123366	SPRR2G
1	153175906	153177596	LELP1
1	153190060	153191786	PRR9
1	153232163	153234600	LOR
1	153270338	153283194	PGLYRP3
1	153302596	153321317	PGLYRP4
1	153330330	153333499	S100A9
1	153346187	153348097	S100A12
1	153362508	153363549	S100A8
1	153388996	153395698	S100A7A
1	153409534	153412425	S100A7L2
1	153430220	153433127	S100A7
1	153507075	153508720	S100A6
1	153509623	153514241	S100A5
1	153516089	153522612	S100A4
1	153519805	153521734	S100A3
1	153533584	153540366	S100A2
1	153579362	153585621	S100A16
1	153586731	153589462	S100A14
1	153591263	153603836	S100A13
1	153600402	153604515	S100A1
1	153606458	153618782	CHTOP
1	153631179	153634328	SNAPIN
1	153634264	153643504	ILF2
1	153651164	153666468	NPR1
1	153700526	153747284	INTS3
1	153746830	153752633	SLC27A3
1	153761506	153895836	GATAD2B
1	153901977	153919194	DENND4B
1	153920145	153931091	CRTC2
1	153931575	153940660	SLC39A1
1	153931627	153948363	AL358472.7
1	153940010	153946837	CREB3L4
1	153946745	153950150	JTB
1	153948326	153958722	AL358472.6
1	153954081	153958834	RAB13
1	153963238	153964631	RPS27
1	153965161	154127592	NUP210L
1	154127780	154167124	TPM3
1	154171561	154178809	C1orf189
1	154179172	154193113	C1orf43
1	154192655	154243986	UBAP2L
1	154244987	154248351	HAX1
1	154293566	154297801	AQP10
1	154298029	154323780	ATP8B2
1	154377669	154441926	IL6R
1	154442248	154474888	SHE
1	154474695	154520623	TDRD10
1	154521053	154531504	UBE2Q1
1	154540254	154552489	CHRNB2
1	154554533	154600489	ADAR
1	154585067	154585190	AL606500.1
1	154669931	154842757	KCNN3
1	154897216	154909195	PMVK
1	154916552	154928599	PBXIP1
1	154929502	154936329	PYGO2
1	154934774	154946871	SHC1
1	154947129	154951727	CKS1B
1	154955814	154965587	FLAD1
1	154966062	154966791	LENEP
1	154975106	154990998	ZBTB7B
1	154990996	155006257	DCST2
1	155006300	155023406	DCST1
1	155023042	155035251	ADAM15
1	155036213	155042029	EFNA4
1	155036224	155059283	AL691442.1
1	155051313	155060014	EFNA3
1	155100352	155107375	EFNA1
1	155107820	155111333	SLC50A1
1	155112367	155113071	DPM3
1	155141884	155145951	KRTCAP2
1	155141885	155159748	AL713999.1
1	155146263	155157447	TRIM46
1	155158300	155162707	MUC1
1	155165379	155178842	THBS3
1	155178490	155183615	MTX1
1	155204243	155214490	GBA
1	155216996	155225274	FAM189B
1	155225770	155232221	SCAMP3
1	155232659	155248282	CLK2
1	155247254	155259639	HCN3
1	155259084	155271229	PKLR
1	155278539	155290457	FDPS
1	155290685	155300905	RUSC1
1	155305059	155532598	ASH1L
1	155579996	155584758	MSTO1
1	155629234	155658791	YY1AP1
1	155657751	155708801	DAP3
1	155719453	155829191	GON4L
1	155829358	155854990	SYT11
1	155867599	155881195	RIT1
1	155882836	155904204	KHDC4
1	155911501	155912740	RXFP4
1	155916642	155976861	ARHGEF2
1	155978839	155990742	SSR2
1	156005090	156023589	UBQLN4
1	156024543	156028301	LAMTOR2
1	156030951	156040295	RAB25
1	156041804	156052256	MEX3A
1	156052364	156109880	LMNA
1	156117157	156147543	SEMA4A
1	156163723	156182587	SLC25A44
1	156182773	156213123	PMF1-BGLAP
1	156182784	156209833	PMF1
1	156211975	156213108	BGLAP
1	156213111	156217908	PAQR6
1	156219015	156252616	SMG5
1	156252726	156262976	TMEM79
1	156259880	156265480	GLMP
1	156268415	156269090	VHLL
1	156278759	156337664	CCT3
1	156307105	156316786	TSACC
1	156339002	156355011	RHBG
1	156374042	156426555	C1orf61
1	156433519	156470571	MEF2D
1	156495197	156542396	IQGAP3
1	156549519	156556562	TTC24
1	156561554	156564091	NAXE
1	156564279	156571288	GPATCH4
1	156589123	156595517	HAPLN2
1	156611182	156629324	BCAN
1	156638555	156647199	NES
1	156669398	156675608	CRABP2
1	156691683	156698591	ISG20L2
1	156698234	156706752	RRNAD1
1	156707095	156711382	MRPL24
1	156711901	156736717	HDGF
1	156720402	156770607	PRCC
1	156776035	156786654	SH2D2A
1	156785432	156851642	NTRK1
1	156809855	156828909	INSRR
1	156863490	156886226	PEAR1
1	156890424	156902886	LRRC71
1	156904632	157015162	ARHGEF11
1	157061835	157082204	ETV3L
1	157090983	157108266	ETV3
1	157483167	157522305	FCRL5
1	157543537	157567875	FCRL4
1	157644111	157670559	FCRL3
1	157715523	157746922	FCRL2
1	157764193	157789910	FCRL1
1	157800701	157868046	CD5L
1	157963063	158070052	KIRREL1
1	158097077	158098091	AL138899.3
1	158149737	158154686	CD1D
1	158224214	158228059	CD1A
1	158259713	158264564	CD1C
1	158297741	158301321	CD1B
1	158323486	158327343	CD1E
1	158368312	158369256	OR10T2
1	158388000	158396027	OR10K2
1	158431364	158440647	OR10K1
1	158442010	158450726	OR10R2
1	158514340	158524195	OR6Y1
1	158530396	158540370	OR6P1
1	158548709	158549689	OR10X1
1	158575058	158582304	OR10Z1
1	158580494	158656505	SPTA1
1	158669468	158670442	OR6K2
1	158686117	158690510	OR6K3
1	158717604	158741985	OR6N1
1	158724510	158725681	OR6K6
1	158744012	158750994	OR6N2
1	158801141	158819296	MNDA
1	158900586	158946849	PYHIN1
1	158969758	159024945	IFI16
1	159032274	159116886	AIM2
1	159141399	159173103	CADM3
1	159173097	159176290	ACKR1
1	159259504	159278014	FCER1A
1	159407635	159412868	OR10J1
1	159504868	159505797	OR10J5
1	159557616	159558655	APCS
1	159682079	159684379	CRP
1	159750722	159752333	DUSP23
1	159770301	159786047	FCRL6
1	159796601	159807282	SLAMF8
1	159804264	159842843	AL590560.2
1	159824106	159832447	VSIG8
1	159842154	159869955	CFAP45
1	159879884	159880159	AL590560.1
1	159887897	159895522	TAGLN2
1	159896829	159915403	IGSF9
1	159921282	159924027	SLAMF9
1	159968441	160039950	KCNJ10
1	159994743	160001780	PIGM
1	160051328	160060353	KCNJ9
1	160061130	160068733	IGSF8
1	160085549	160113381	ATP1A2
1	160121360	160156767	ATP1A4
1	160160365	160171676	CASQ1
1	160175127	160185166	PEA15
1	160185505	160232321	DCAF8
1	160186590	160254920	AL139011.2
1	160246602	160256138	PEX19
1	160258384	160313063	COPA
1	160313106	160328742	NCSTN
1	160336861	160342636	NHLH1
1	160370354	160398460	VANGL2
1	160454820	160493052	SLAMF6
1	160510885	160549306	CD84
1	160577896	160617085	SLAMF1
1	160648536	160681621	CD48
1	160708847	160724611	SLAMF7
1	160765864	160798051	LY9
1	160799950	160832677	CD244
1	160846330	160854970	ITLN1
1	160914815	160924599	ITLN2
1	160965001	160991133	F11R
1	160967747	161008752	AL591806.4
1	161007421	161008767	TSTD1
1	161009041	161015767	USF1
1	161016736	161039760	ARHGAP30
1	161035655	161035943	AL591806.1
1	161040788	161059348	NECTIN4
1	161068151	161070136	KLHDC9
1	161070346	161087845	PFDN2
1	161087876	161095235	NIT1
1	161090764	161102478	DEDD
1	161122566	161128646	UFC1
1	161129240	161135513	USP21
1	161135846	161147803	PPOX
1	161141100	161147758	B4GALT3
1	161154092	161168844	ADAMTS4
1	161166894	161184185	NDUFS2
1	161185024	161190489	FCER1G
1	161190160	161192296	AL590714.1
1	161192082	161193421	APOA2
1	161195729	161200536	TOMM40L
1	161199456	161208092	NR1I3
1	161228535	161255240	PCP4L1
1	161274525	161279762	MPZ
1	161284047	161345130	SDHC
1	161334521	161337664	CFAP126
1	161475220	161493803	FCGR2A
1	161494330	161496684	HSPA6
1	161511549	161520527	FCGR3A
1	161592986	161601753	FCGR3B
1	161632937	161648444	FCGR2B
1	161676762	161684142	FCRLA
1	161691353	161697933	FCRLB
1	161719548	161727028	DUSP12
1	161736110	161933860	ATF6
1	161952982	161993644	OLFML2B
1	162039481	162340265	NOS1AP
1	162335197	162353321	AL512785.2
1	162342993	162346644	SPATA46
1	162348631	162356602	C1orf226
1	162365058	162381928	SH2D1B
1	162467041	162499421	UHMK1
1	162531296	162569632	UAP1
1	162601163	162757195	DDR2
1	162760492	162782607	HSD17B7
1	162794248	162838605	CCDC190
1	163038565	163046592	RGS4
1	163080911	163291581	RGS5
1	163236366	163325554	NUF2
1	164524821	164868533	PBX1
1	165171104	165325952	LMX1A
1	165370159	165414592	RXRG
1	165513244	165533198	LRRC52
1	165600450	165631033	MGST3
1	165631453	165668100	ALDH9A1
1	165693530	165796992	TMCO1
1	165796851	165880855	UCK2
1	166026663	166136206	FAM78B
1	166808684	166825581	POGK
1	166825747	166845501	TADA1
1	166864948	166944777	ILDR2
1	166944819	166991451	MAEL
1	167022073	167135716	GPA33
1	167063312	167098402	DUSP27
1	167190113	167396582	POU2F1
1	167399877	167487847	CD247
1	167498354	167523042	CREG1
1	167599330	167677933	RCSD1
1	167690429	167761156	MPZL1
1	167778623	167883453	ADCY10
1	167885913	167906310	MPC2
1	167905021	168045081	DCAF6
1	168048781	168106905	GPR161
1	168148200	168171347	TIPRL
1	168195176	168222259	SFT2D2
1	168250115	168283664	TBX19
1	168510006	168513235	XCL2
1	168545843	168551307	XCL1
1	168664706	168698444	DPT
1	169074935	169101960	ATP1B1
1	169101769	169337186	NME7
1	169337208	169365778	BLZF1
1	169364108	169429907	CCDC181
1	169433147	169455182	SLC19A2
1	169481191	169555826	F5
1	169558087	169599431	SELP
1	169631245	169823221	C1orf112
1	169659806	169680843	SELL
1	169691781	169733846	SELE
1	169761670	169764104	METTL18
1	169818772	169863408	SCYL3
1	169890467	170054349	KIFAP3
1	170115142	170136931	METTL11B
1	170501270	170522587	GORAB
1	170631869	170708562	PRRX1
1	170904612	171033906	MROH9
1	171060042	171086959	FMO3
1	171154388	171181825	FMO2
1	171217610	171255117	FMO1
1	171283322	171311223	FMO4
1	171454690	171562650	PRRC2C
1	171569761	171607939	MYOCOS
1	171604557	171621828	MYOC
1	171669300	171711214	VAMP4
1	171750800	171783163	EEF1AKNMT
1	171810638	172387606	DNM3
1	172339329	172413226	PIGC
1	172389825	172437971	C1orf105
1	172501489	172580973	SUCO
1	172628243	172636016	FASLG
1	173009100	173020103	TNFSF18
1	173152870	173176470	TNFSF4
1	173446469	173457954	PRDX6
1	173469599	173572211	SLC9C2
1	173565199	173638976	AL139142.2
1	173577475	173638990	ANKRD45
1	173604477	173606269	TEX50
1	173684080	173755830	KLHL20
1	173768688	173793858	CENPL
1	173793791	173827946	DARS2
1	173837220	173872687	ZBTB37
1	173872942	173886516	SERPINC1
1	173900352	173991435	RC3H1
1	174128548	174964445	RABGAP1L
1	174417102	174418683	GPR52
1	174968300	174981163	CACYBP
1	174979925	174992561	MRPS14
1	175036969	175117211	TNN
1	175126122	175162135	KIAA0040
1	175284330	175712752	TNR
1	175913967	176176422	COP1
1	176432307	176814737	PAPPA2
1	176826438	177134109	ASTN1
1	177140094	177251558	BRINP2
1	177893091	177953438	SEC16B
1	178063276	178453282	RASAL2
1	178448382	178468769	CLEC20A
1	178482244	178517737	TEX35
1	178694282	178890976	RALGPS2
1	178818670	178840212	ANGPTL1
1	178994939	179045702	FAM20B
1	179051205	179067158	TOR3A
1	179068465	179198819	ABL2
1	179262849	179327815	SOAT1
1	179334855	179523870	AXDND1
1	179519674	179545087	NPHS2
1	179560748	179660407	TDRD5
1	179712298	179785333	FAM163A
1	179809102	179846938	TOR1AIP2
1	179851177	179894135	TOR1AIP1
1	179923908	180084010	CEP350
1	180124004	180173165	QSOX1
1	180199399	180248119	LHX4
1	180238788	180472089	ACBD6
1	180601158	180859415	XPR1
1	180882033	180920750	KIAA1614
1	180941848	180992257	STX6
1	181002561	181031074	MR1
1	181057836	181062036	IER5
1	181286826	181777219	CACNA1E
1	182023705	182030847	ZNF648
1	182350839	182361341	GLUL
1	182367252	182369802	TEDDM1
1	182378327	182529734	RGSL1
1	182542769	182558391	RNASEL
